item_id,participant_id,age,gender,first_language,other_languages,clinical_diagnoses,stimulus,response,accuracy
1,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,sottle,0
2,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandy,0
3,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sungus,0
11,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedoes,1
23,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watelites,1
26,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,23,34,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,sottles,1
2,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandies,1
3,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,luties,1
10,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sunguses,1
11,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,throvels,1
12,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedos,1
23,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,watellites,1
26,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,24,30,Male,English,,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,sottles,1
2,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,nandies,1
3,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,temons,1
4,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,jaters,1
5,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,flanets,1
6,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,bockets,1
7,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,capkins,1
8,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',cigers,1
9,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,lutties,0
10,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,sungi,0
11,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,thovels,1
12,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,lencils,1
13,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,zouses,1
14,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,jomans,1
15,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,dessons,1
16,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,lameras,1
17,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,relephones,1
18,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,fomputers,1
19,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,licycles,1
20,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,mucumbers,1
21,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rospital appeared in my garden. Today there was another one. Now there are two ?,rospitals,1
22,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a forpedo appeared in my garden. Today there was another one. Now there are two ?,forpedoes,1
23,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a rallery appeared in my garden. Today there was another one. Now there are two ?,ralleries,1
24,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a dormula appeared in my garden. Today there was another one. Now there are two ?,dormulas,1
25,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a watellite appeared in my garden. Today there was another one. Now there are two ?,wattelites,0
26,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a biolat appeared in my garden. Today there was another one. Now there are two ?,biolats,1
27,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a darigold appeared in my garden. Today there was another one. Now there are two ?,darigolds,1
28,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a calibut appeared in my garden. Today there was another one. Now there are two ?,calibuts,1
29,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a cresident appeared in my garden. Today there was another one. Now there are two ?,cresidents,1
30,25,23,Female,English,French Spanish  Portuguese Haitian Creole,no,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jotato appeared in my garden. Today there was another one. Now there are two ?,jotatoes,1
1,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sottle appeared in my garden. Today there was another one. Now there are two?,SOTTLES,1
2,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a nandy appeared in my garden. Today there was another one. Now there are two ?,NANDIES,1
3,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a temon appeared in my garden. Today there was another one. Now there are two ?,TEMONS,1
4,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a jater appeared in my garden. Today there was another one. Now there are two ?,JATERS,1
5,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a flanet appeared in my garden. Today there was another one. Now there are two ?,FLANETS,1
6,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a bocket appeared in my garden. Today there was another one. Now there are two ?,BOCKETS,1
7,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a capkin appeared in my garden. Today there was another one. Now there are two ?,CAPKINS,1
8,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a ciger appeared in my garden. Today there was another one. Now there are two ?',CIGERS,1
9,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a luty appeared in my garden. Today there was another one. Now there are two ?,LUTIES,1
10,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a sungus appeared in my garden. Today there was another one. Now there are two ?,SUNGI,0
11,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a thovel appeared in my garden. Today there was another one. Now there are two ?,THOVELS,1
12,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lencil appeared in my garden. Today there was another one. Now there are two ?,LENCILS,1
13,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a zouse appeared in my garden. Today there was another one. Now there are two ?,ZOUSES,1
14,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a joman appeared in my garden. Today there was another one. Now there are two ?,JOMANS,1
15,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a desson appeared in my garden. Today there was another one. Now there are two ?,DESSONS,1
16,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a lamera appeared in my garden. Today there was another one. Now there are two ?,LAMERI,0
17,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a relephone appeared in my garden. Today there was another one. Now there are two ?,TELEPHONES,0
18,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a fomputer appeared in my garden. Today there was another one. Now there are two ?,FOMPUTERS,1
19,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a licycle appeared in my garden. Today there was another one. Now there are two ?,LICUCLES,0
20,26,60,Male,English,French and Portuguese,NO,Continue the phrase with only one word. Here is an example: Yesterday a glorp appeared in my garden. Today there was another one. Now there are two? [response: glorps].Continue the phrase with only one word: Yesterday a mucumber appeared in my garden. Today there was another one. Now there are two ?,MUCUMBERS,1
